Sex,height,mass,Sport,Club,club_1,club_2,club_3,club_week,class,Testdate,School,Name,Location,Filename,Board,Admin,cohort,Inclusion,S20,BPT,SLJ,OLB,Star,Run,note,Birthdate,Child,District
w,131,35,nein,nein,NA,NA,NA,--wählen--,3,2022-12-05T00:00:00Z,45459,Staatliche Gemeinschaftsschule Oldisleben,Oldisleben,./22raw/45459_GS_Oldisleben.xlsx,Landkreis Kyffhäuserkreis,Nordthüringen,2022,nein,4.3,3.8,121,6,33.1,900,keine,2014-02-21T00:00:00Z,C011796,Landkreis Kyffhäuserkreis
w,134,26,nein,nein,NA,NA,NA,--wählen--,3,2022-12-05T00:00:00Z,45459,Staatliche Gemeinschaftsschule Oldisleben,Oldisleben,./22raw/45459_GS_Oldisleben.xlsx,Landkreis Kyffhäuserkreis,Nordthüringen,2022,nein,4.4,2.9,72,16,32.9,810,keine,2014-01-30T00:00:00Z,C011797,Landkreis Kyffhäuserkreis
w,127,22,nein,nein,NA,NA,NA,--wählen--,3,2022-12-05T00:00:00Z,45459,Staatliche Gemeinschaftsschule Oldisleben,Oldisleben,./22raw/45459_GS_Oldisleben.xlsx,Landkreis Kyffhäuserkreis,Nordthüringen,2022,nein,4.4,3.1,99,3,27.2,756,keine,2014-03-22T00:00:00Z,C011798,Landkreis Kyffhäuserkreis
w,140,40,nein,nein,NA,NA,NA,--wählen--,3,2022-12-05T00:00:00Z,45459,Staatliche Gemeinschaftsschule Oldisleben,Oldisleben,./22raw/45459_GS_Oldisleben.xlsx,Landkreis Kyffhäuserkreis,Nordthüringen,2022,nein,4.3,3.6,100,1,30.4,900,keine,2012-09-19T00:00:00Z,C011799,Landkreis Kyffhäuserkreis
w,144,42,nein,ja,Turnen/Gymnastik,Tanzen/Aerobic,NA,dreimal,3,2022-12-05T00:00:00Z,45459,Staatliche Gemeinschaftsschule Oldisleben,Oldisleben,./22raw/45459_GS_Oldisleben.xlsx,Landkreis Kyffhäuserkreis,Nordthüringen,2022,nein,4.4,3.6,103,3,24.1,855,keine,2014-05-06T00:00:00Z,C011800,Landkreis Kyffhäuserkreis
w,122,24,nein,ja,Reiten/Voltigieren,NA,NA,mehr als dreimal,3,2022-12-05T00:00:00Z,45459,Staatliche Gemeinschaftsschule Oldisleben,Oldisleben,./22raw/45459_GS_Oldisleben.xlsx,Landkreis Kyffhäuserkreis,Nordthüringen,2022,nein,4.4,2.9,112,3,27.8,774,keine,2014-07-06T00:00:00Z,C011801,Landkreis Kyffhäuserkreis
m,141,33,ja,ja,Kampfsport,NA,NA,dreimal,3,2022-12-05T00:00:00Z,45459,Staatliche Gemeinschaftsschule Oldisleben,Oldisleben,./22raw/45459_GS_Oldisleben.xlsx,Landkreis Kyffhäuserkreis,Nordthüringen,2022,nein,4.3,4.1,133,8,22.3,1080,keine,2013-12-10T00:00:00Z,C011802,Landkreis Kyffhäuserkreis
w,133,34,nein,nein,NA,NA,NA,--wählen--,3,2022-12-05T00:00:00Z,45459,Staatliche Gemeinschaftsschule Oldisleben,Oldisleben,./22raw/45459_GS_Oldisleben.xlsx,Landkreis Kyffhäuserkreis,Nordthüringen,2022,nein,4.5,3.3,106,5,31.7,1179,keine,2013-05-01T00:00:00Z,C011803,Landkreis Kyffhäuserkreis
w,146,48,nein,ja,Tanzen/Aerobic,Reiten/Voltigieren,Skisport,zweimal,3,2022-12-05T00:00:00Z,45459,Staatliche Gemeinschaftsschule Oldisleben,Oldisleben,./22raw/45459_GS_Oldisleben.xlsx,Landkreis Kyffhäuserkreis,Nordthüringen,2022,nein,4.4,3.6,108,9,27.2,765,keine,2013-09-28T00:00:00Z,C011804,Landkreis Kyffhäuserkreis
w,143,50,nein,ja,Tanzen/Aerobic,Fussball,NA,zweimal,3,2022-12-05T00:00:00Z,45459,Staatliche Gemeinschaftsschule Oldisleben,Oldisleben,./22raw/45459_GS_Oldisleben.xlsx,Landkreis Kyffhäuserkreis,Nordthüringen,2022,nein,4.3,4.1,110,13,27.3,864,keine,2013-09-09T00:00:00Z,C011805,Landkreis Kyffhäuserkreis
m,132,24,nein,ja,Fussball,NA,NA,zweimal,3,2022-12-05T00:00:00Z,45459,Staatliche Gemeinschaftsschule Oldisleben,Oldisleben,./22raw/45459_GS_Oldisleben.xlsx,Landkreis Kyffhäuserkreis,Nordthüringen,2022,nein,4.3,3.1,115,14,24.3,1215,keine,2014-03-28T00:00:00Z,C011806,Landkreis Kyffhäuserkreis
m,133,31,nein,ja,Andere,NA,NA,--wählen--,3,2022-12-05T00:00:00Z,45459,Staatliche Gemeinschaftsschule Oldisleben,Oldisleben,./22raw/45459_GS_Oldisleben.xlsx,Landkreis Kyffhäuserkreis,Nordthüringen,2022,nein,5.3,3.1,85,0,30.3,936,keine,2013-09-18T00:00:00Z,C011807,Landkreis Kyffhäuserkreis
m,138,32,nein,nein,NA,NA,NA,--wählen--,3,2022-12-05T00:00:00Z,45459,Staatliche Gemeinschaftsschule Oldisleben,Oldisleben,./22raw/45459_GS_Oldisleben.xlsx,Landkreis Kyffhäuserkreis,Nordthüringen,2022,nein,4.3,4.5,162,4,24.5,1089,keine,2014-05-07T00:00:00Z,C011808,Landkreis Kyffhäuserkreis
m,124,22,nein,ja,Kampfsport,NA,NA,--wählen--,3,2022-12-05T00:00:00Z,45459,Staatliche Gemeinschaftsschule Oldisleben,Oldisleben,./22raw/45459_GS_Oldisleben.xlsx,Landkreis Kyffhäuserkreis,Nordthüringen,2022,nein,4.5,2.4,116,6,28.1,1062,keine,2013-11-22T00:00:00Z,C011809,Landkreis Kyffhäuserkreis
m,128,23,ja,ja,Turnen/Gymnastik,Fussball,NA,mehr als dreimal,3,2022-12-05T00:00:00Z,45459,Staatliche Gemeinschaftsschule Oldisleben,Oldisleben,./22raw/45459_GS_Oldisleben.xlsx,Landkreis Kyffhäuserkreis,Nordthüringen,2022,nein,3.8,3.8,165,6,22.3,1233,keine,2014-05-21T00:00:00Z,C011810,Landkreis Kyffhäuserkreis
m,129,30,nein,ja,Fussball,NA,NA,zweimal,3,2022-12-05T00:00:00Z,45459,Staatliche Gemeinschaftsschule Oldisleben,Oldisleben,./22raw/45459_GS_Oldisleben.xlsx,Landkreis Kyffhäuserkreis,Nordthüringen,2022,nein,4.5,3.9,109,0,NA,1062,keine,2014-02-11T00:00:00Z,C011811,Landkreis Kyffhäuserkreis
m,124,22,nein,ja,Kampfsport,NA,NA,einmal,3,2022-12-05T00:00:00Z,45459,Staatliche Gemeinschaftsschule Oldisleben,Oldisleben,./22raw/45459_GS_Oldisleben.xlsx,Landkreis Kyffhäuserkreis,Nordthüringen,2022,nein,4.8,2.7,150,4,29,963,keine,2014-07-17T00:00:00Z,C011812,Landkreis Kyffhäuserkreis
m,135,25,nein,nein,NA,NA,NA,--wählen--,3,2022-12-05T00:00:00Z,45459,Staatliche Gemeinschaftsschule Oldisleben,Oldisleben,./22raw/45459_GS_Oldisleben.xlsx,Landkreis Kyffhäuserkreis,Nordthüringen,2022,nein,4.1,3.7,157,10,NA,963,keine,2013-08-04T00:00:00Z,C011813,Landkreis Kyffhäuserkreis
m,136,28,nein,nein,NA,NA,NA,--wählen--,3,2022-12-05T00:00:00Z,45459,Staatliche Gemeinschaftsschule Oldisleben,Oldisleben,./22raw/45459_GS_Oldisleben.xlsx,Landkreis Kyffhäuserkreis,Nordthüringen,2022,nein,5.2,3.4,107,9,26.4,882,keine,2013-08-29T00:00:00Z,C011814,Landkreis Kyffhäuserkreis
m,138,28,nein,nein,NA,NA,NA,--wählen--,3,2022-12-05T00:00:00Z,45459,Staatliche Gemeinschaftsschule Oldisleben,Oldisleben,./22raw/45459_GS_Oldisleben.xlsx,Landkreis Kyffhäuserkreis,Nordthüringen,2022,nein,4.2,3.5,116,7,28.5,999,keine,2013-08-29T00:00:00Z,C011815,Landkreis Kyffhäuserkreis
m,140,45,nein,nein,NA,NA,NA,--wählen--,3,2022-12-05T00:00:00Z,45459,Staatliche Gemeinschaftsschule Oldisleben,Oldisleben,./22raw/45459_GS_Oldisleben.xlsx,Landkreis Kyffhäuserkreis,Nordthüringen,2022,nein,5.3,3.4,92,4,NA,621,keine,2013-06-28T00:00:00Z,C011816,Landkreis Kyffhäuserkreis
w,134,24,nein,nein,NA,NA,NA,--wählen--,3,2022-12-05T00:00:00Z,45459,Staatliche Gemeinschaftsschule Oldisleben,Oldisleben,./22raw/45459_GS_Oldisleben.xlsx,Landkreis Kyffhäuserkreis,Nordthüringen,2022,nein,4.7,3.2,125,4,26.3,891,keine,2014-03-24T00:00:00Z,C011817,Landkreis Kyffhäuserkreis
w,138,40,ja,ja,Tanzen/Aerobic,NA,NA,zweimal,3,2022-12-05T00:00:00Z,45459,Staatliche Gemeinschaftsschule Oldisleben,Oldisleben,./22raw/45459_GS_Oldisleben.xlsx,Landkreis Kyffhäuserkreis,Nordthüringen,2022,nein,4.2,3.9,113,5,22.2,909,keine,2013-09-21T00:00:00Z,C011818,Landkreis Kyffhäuserkreis
w,128,24,nein,ja,Turnen/Gymnastik,Tanzen/Aerobic,NA,--wählen--,3,2022-12-05T00:00:00Z,45459,Staatliche Gemeinschaftsschule Oldisleben,Oldisleben,./22raw/45459_GS_Oldisleben.xlsx,Landkreis Kyffhäuserkreis,Nordthüringen,2022,nein,4.2,3.4,117,26,22.7,954,keine,2013-09-24T00:00:00Z,C011819,Landkreis Kyffhäuserkreis
w,139,31,ja,ja,Turnen/Gymnastik,Tanzen/Aerobic,NA,mehr als dreimal,3,2022-12-05T00:00:00Z,45459,Staatliche Gemeinschaftsschule Oldisleben,Oldisleben,./22raw/45459_GS_Oldisleben.xlsx,Landkreis Kyffhäuserkreis,Nordthüringen,2022,nein,4.2,3.5,132,7,24.5,1089,keine,2013-10-15T00:00:00Z,C011820,Landkreis Kyffhäuserkreis
m,135,26,nein,nein,NA,NA,NA,--wählen--,3,2022-12-05T00:00:00Z,45459,Staatliche Gemeinschaftsschule Oldisleben,Oldisleben,./22raw/45459_GS_Oldisleben.xlsx,Landkreis Kyffhäuserkreis,Nordthüringen,2022,nein,4.4,3,122,7,25,1053,keine,2013-10-12T00:00:00Z,C011821,Landkreis Kyffhäuserkreis
w,128,24,nein,ja,Tanzen/Aerobic,Reiten/Voltigieren,NA,zweimal,3,2022-12-05T00:00:00Z,45459,Staatliche Gemeinschaftsschule Oldisleben,Oldisleben,./22raw/45459_GS_Oldisleben.xlsx,Landkreis Kyffhäuserkreis,Nordthüringen,2022,nein,4.3,2.9,124,13,23.2,927,keine,2013-11-02T00:00:00Z,C011822,Landkreis Kyffhäuserkreis
w,142,33,nein,nein,NA,NA,NA,--wählen--,3,2022-12-05T00:00:00Z,45459,Staatliche Gemeinschaftsschule Oldisleben,Oldisleben,./22raw/45459_GS_Oldisleben.xlsx,Landkreis Kyffhäuserkreis,Nordthüringen,2022,nein,5.1,3.3,105,5,28.3,666,keine,2013-12-08T00:00:00Z,C011823,Landkreis Kyffhäuserkreis
w,138,28,nein,nein,NA,NA,NA,--wählen--,3,2022-12-05T00:00:00Z,45459,Staatliche Gemeinschaftsschule Oldisleben,Oldisleben,./22raw/45459_GS_Oldisleben.xlsx,Landkreis Kyffhäuserkreis,Nordthüringen,2022,nein,3.7,3.6,135,0,23.9,1053,keine,2014-06-15T00:00:00Z,C011824,Landkreis Kyffhäuserkreis
w,130,24,ja,ja,Tanzen/Aerobic,NA,NA,zweimal,3,2022-12-05T00:00:00Z,45459,Staatliche Gemeinschaftsschule Oldisleben,Oldisleben,./22raw/45459_GS_Oldisleben.xlsx,Landkreis Kyffhäuserkreis,Nordthüringen,2022,nein,4.2,3.1,125,5,23.8,1053,keine,2013-09-26T00:00:00Z,C011825,Landkreis Kyffhäuserkreis
w,150,39,nein,ja,Tischtennis,NA,NA,einmal,3,2022-12-05T00:00:00Z,45459,Staatliche Gemeinschaftsschule Oldisleben,Oldisleben,./22raw/45459_GS_Oldisleben.xlsx,Landkreis Kyffhäuserkreis,Nordthüringen,2022,nein,4.4,4.1,127,10,26.1,846,keine,2014-02-08T00:00:00Z,C011826,Landkreis Kyffhäuserkreis
w,140,30,nein,nein,NA,NA,NA,--wählen--,3a,2023-01-12T00:00:00Z,45567,Staatliche Gemeinschaftsschule Gotha,Gotha,./22raw/45567_GS_Gotha_3a.xlsx,Landkreis Gotha,Westthüringen,2022,nein,4.4,2.8,92,10,23.3,792,keine,2013-11-13T00:00:00Z,C011827,Landkreis Gotha
w,130,30,nein,nein,NA,NA,NA,--wählen--,3a,2023-01-12T00:00:00Z,45567,Staatliche Gemeinschaftsschule Gotha,Gotha,./22raw/45567_GS_Gotha_3a.xlsx,Landkreis Gotha,Westthüringen,2022,nein,4.8,2.8,85,10,23.4,702,keine,2013-11-08T00:00:00Z,C011828,Landkreis Gotha
m,135,35,nein,ja,Kampfsport,NA,NA,zweimal,3a,2023-01-12T00:00:00Z,45567,Staatliche Gemeinschaftsschule Gotha,Gotha,./22raw/45567_GS_Gotha_3a.xlsx,Landkreis Gotha,Westthüringen,2022,nein,4.7,4.5,112,20,22.6,918,keine,2014-03-29T00:00:00Z,C011829,Landkreis Gotha
m,130,30,nein,nein,NA,NA,NA,--wählen--,3a,2023-01-12T00:00:00Z,45567,Staatliche Gemeinschaftsschule Gotha,Gotha,./22raw/45567_GS_Gotha_3a.xlsx,Landkreis Gotha,Westthüringen,2022,nein,4.7,3.7,90,18,23.8,891,keine,2013-01-05T00:00:00Z,C011830,Landkreis Gotha
m,135,46,nein,nein,NA,NA,NA,--wählen--,3a,2023-01-12T00:00:00Z,45567,Staatliche Gemeinschaftsschule Gotha,Gotha,./22raw/45567_GS_Gotha_3a.xlsx,Landkreis Gotha,Westthüringen,2022,nein,5,4,98,23,20,792,keine,2014-02-21T00:00:00Z,C011831,Landkreis Gotha
m,151,42,ja,ja,Leichtathletik,NA,NA,zweimal,3a,2023-01-12T00:00:00Z,45567,Staatliche Gemeinschaftsschule Gotha,Gotha,./22raw/45567_GS_Gotha_3a.xlsx,Landkreis Gotha,Westthüringen,2022,nein,3.7,4.5,146,40,18,1098,keine,2014-04-28T00:00:00Z,C011832,Landkreis Gotha
m,140,51,nein,nein,NA,NA,NA,--wählen--,3a,2023-01-12T00:00:00Z,45567,Staatliche Gemeinschaftsschule Gotha,Gotha,./22raw/45567_GS_Gotha_3a.xlsx,Landkreis Gotha,Westthüringen,2022,nein,4.2,5.6,125,20,22.1,1026,keine,2013-10-09T00:00:00Z,C011833,Landkreis Gotha
w,148,30,nein,nein,NA,NA,NA,--wählen--,3a,2023-01-12T00:00:00Z,45567,Staatliche Gemeinschaftsschule Gotha,Gotha,./22raw/45567_GS_Gotha_3a.xlsx,Landkreis Gotha,Westthüringen,2022,nein,4.2,3.6,105,60,22.6,918,keine,2013-05-19T00:00:00Z,C011834,Landkreis Gotha
w,128,27,nein,nein,NA,NA,NA,--wählen--,3a,2023-01-12T00:00:00Z,45567,Staatliche Gemeinschaftsschule Gotha,Gotha,./22raw/45567_GS_Gotha_3a.xlsx,Landkreis Gotha,Westthüringen,2022,nein,4.1,2.4,120,60,22,972,keine,2014-06-12T00:00:00Z,C011835,Landkreis Gotha
w,120,25,nein,nein,NA,NA,NA,--wählen--,3a,2023-01-12T00:00:00Z,45567,Staatliche Gemeinschaftsschule Gotha,Gotha,./22raw/45567_GS_Gotha_3a.xlsx,Landkreis Gotha,Westthüringen,2022,nein,4.4,4.5,105,60,21.2,873,keine,2013-09-23T00:00:00Z,C011836,Landkreis Gotha
w,141,33,ja,ja,Leichtathletik,NA,NA,dreimal,3a,2023-01-12T00:00:00Z,45567,Staatliche Gemeinschaftsschule Gotha,Gotha,./22raw/45567_GS_Gotha_3a.xlsx,Landkreis Gotha,Westthüringen,2022,nein,3.7,6,135,60,19.1,1026,keine,2014-04-10T00:00:00Z,C011837,Landkreis Gotha
w,133,31,ja,ja,Leichtathletik,NA,NA,dreimal,3a,2023-01-12T00:00:00Z,45567,Staatliche Gemeinschaftsschule Gotha,Gotha,./22raw/45567_GS_Gotha_3a.xlsx,Landkreis Gotha,Westthüringen,2022,nein,3.8,4.6,148,60,18.7,972,keine,2013-12-27T00:00:00Z,C011838,Landkreis Gotha
w,143,32,ja,ja,Kampfsport,NA,NA,zweimal,3a,2023-01-12T00:00:00Z,45567,Staatliche Gemeinschaftsschule Gotha,Gotha,./22raw/45567_GS_Gotha_3a.xlsx,Landkreis Gotha,Westthüringen,2022,nein,5.8,5,100,60,23,738,keine,2013-01-25T00:00:00Z,C011839,Landkreis Gotha
w,136,40,nein,nein,NA,NA,NA,--wählen--,3a,2023-01-12T00:00:00Z,45567,Staatliche Gemeinschaftsschule Gotha,Gotha,./22raw/45567_GS_Gotha_3a.xlsx,Landkreis Gotha,Westthüringen,2022,nein,5.2,4.3,90,24,24.3,702,keine,2014-04-22T00:00:00Z,C011840,Landkreis Gotha
w,152,33,nein,nein,NA,NA,NA,--wählen--,3a,2023-01-12T00:00:00Z,45567,Staatliche Gemeinschaftsschule Gotha,Gotha,./22raw/45567_GS_Gotha_3a.xlsx,Landkreis Gotha,Westthüringen,2022,nein,4.3,4.1,90,60,21.5,810,keine,2012-11-22T00:00:00Z,C011841,Landkreis Gotha
w,126,24,ja,nein,Tanzen/Aerobic,NA,NA,zweimal,3b,2023-01-12T00:00:00Z,45567,Staatliche Gemeinschaftsschule Gotha,Gotha,./22raw/45567_GS_Gotha_3b.xlsx,Landkreis Gotha,Westthüringen,2022,nein,5,2.9,89,8,27,810,keine,2014-05-14T00:00:00Z,C011842,Landkreis Gotha
m,133,40,nein,nein,NA,NA,NA,--wählen--,3b,2023-01-12T00:00:00Z,45567,Staatliche Gemeinschaftsschule Gotha,Gotha,./22raw/45567_GS_Gotha_3b.xlsx,Landkreis Gotha,Westthüringen,2022,nein,5.29,3.95,96,20,29,981,keine,2013-08-18T00:00:00Z,C011843,Landkreis Gotha
m,146,34,nein,nein,NA,NA,NA,--wählen--,3b,2023-01-12T00:00:00Z,45567,Staatliche Gemeinschaftsschule Gotha,Gotha,./22raw/45567_GS_Gotha_3b.xlsx,Landkreis Gotha,Westthüringen,2022,nein,5.4,3.7,125,15,30,828,keine,2013-06-22T00:00:00Z,C011844,Landkreis Gotha
m,150,63,nein,nein,NA,NA,NA,--wählen--,3b,2023-01-12T00:00:00Z,45567,Staatliche Gemeinschaftsschule Gotha,Gotha,./22raw/45567_GS_Gotha_3b.xlsx,Landkreis Gotha,Westthüringen,2022,Lernen,5.1,4.4,80,NA,37,891,keine,2013-01-26T00:00:00Z,C011845,Landkreis Gotha
m,125,33,nein,ja,Kampfsport,NA,NA,zweimal,3b,2023-01-12T00:00:00Z,45567,Staatliche Gemeinschaftsschule Gotha,Gotha,./22raw/45567_GS_Gotha_3b.xlsx,Landkreis Gotha,Westthüringen,2022,nein,5.8,3.3,88,5,36,693,keine,2013-01-19T00:00:00Z,C011846,Landkreis Gotha
m,134,46,nein,nein,NA,NA,NA,--wählen--,3b,2023-01-12T00:00:00Z,45567,Staatliche Gemeinschaftsschule Gotha,Gotha,./22raw/45567_GS_Gotha_3b.xlsx,Landkreis Gotha,Westthüringen,2022,nein,5.1,4.2,105,8,28,801,keine,2014-07-11T00:00:00Z,C011847,Landkreis Gotha
m,158,45,nein,nein,NA,NA,NA,--wählen--,3b,2023-01-12T00:00:00Z,45567,Staatliche Gemeinschaftsschule Gotha,Gotha,./22raw/45567_GS_Gotha_3b.xlsx,Landkreis Gotha,Westthüringen,2022,nein,5.1,5.3,127,7,26,900,keine,2013-12-23T00:00:00Z,C011848,Landkreis Gotha
w,140,32,nein,nein,NA,NA,NA,--wählen--,3b,2023-01-12T00:00:00Z,45567,Staatliche Gemeinschaftsschule Gotha,Gotha,./22raw/45567_GS_Gotha_3b.xlsx,Landkreis Gotha,Westthüringen,2022,nein,5.1,3.3,110,9,31.2,900,keine,2013-11-20T00:00:00Z,C011849,Landkreis Gotha
w,135,34,nein,nein,NA,NA,NA,--wählen--,3b,2023-01-12T00:00:00Z,45567,Staatliche Gemeinschaftsschule Gotha,Gotha,./22raw/45567_GS_Gotha_3b.xlsx,Landkreis Gotha,Westthüringen,2022,nein,5.5,2.9,68,5,28,810,keine,2014-04-28T00:00:00Z,C011850,Landkreis Gotha
w,134,25,nein,nein,NA,NA,NA,--wählen--,3b,2023-01-12T00:00:00Z,45567,Staatliche Gemeinschaftsschule Gotha,Gotha,./22raw/45567_GS_Gotha_3b.xlsx,Landkreis Gotha,Westthüringen,2022,nein,5.5,2.7,112,NA,31,864,keine,2013-12-10T00:00:00Z,C011851,Landkreis Gotha
w,139,29,nein,ja,Basketball,NA,NA,zweimal,3b,2023-01-12T00:00:00Z,45567,Staatliche Gemeinschaftsschule Gotha,Gotha,./22raw/45567_GS_Gotha_3b.xlsx,Landkreis Gotha,Westthüringen,2022,nein,4.7,3.5,110,20,24,936,keine,2013-08-09T00:00:00Z,C011852,Landkreis Gotha
w,133,29,nein,nein,NA,NA,NA,--wählen--,3b,2023-01-12T00:00:00Z,45567,Staatliche Gemeinschaftsschule Gotha,Gotha,./22raw/45567_GS_Gotha_3b.xlsx,Landkreis Gotha,Westthüringen,2022,nein,5,3.7,114,10,27,864,keine,2014-01-09T00:00:00Z,C011853,Landkreis Gotha
m,125,25,nein,nein,NA,NA,NA,--wählen--,3b,2023-01-12T00:00:00Z,45567,Staatliche Gemeinschaftsschule Gotha,Gotha,./22raw/45567_GS_Gotha_3b.xlsx,Landkreis Gotha,Westthüringen,2022,Lernen,5.1,2.7,86,NA,NA,855,keine,2014-05-19T00:00:00Z,C011854,Landkreis Gotha
m,115,28,nein,nein,NA,NA,NA,--wählen--,3b,2023-01-12T00:00:00Z,45567,Staatliche Gemeinschaftsschule Gotha,Gotha,./22raw/45567_GS_Gotha_3b.xlsx,Landkreis Gotha,Westthüringen,2022,nein,5.7,3.4,75,7,37,774,keine,2014-03-04T00:00:00Z,C011855,Landkreis Gotha
m,145,63,nein,nein,NA,NA,NA,--wählen--,3b,2023-01-12T00:00:00Z,45567,Staatliche Gemeinschaftsschule Gotha,Gotha,./22raw/45567_GS_Gotha_3b.xlsx,Landkreis Gotha,Westthüringen,2022,nein,5.6,5.3,105,14,23,684,keine,2012-02-07T00:00:00Z,C011856,Landkreis Gotha
m,140,30,nein,nein,NA,NA,NA,--wählen--,3ab,2022-11-16T00:00:00Z,45583,"Staatliche Gemeinschaftsschule ""Am Inselsberg"" Bad Tabarz",Bad Tabarz,./22raw/45583_GS_Am_Inselberg_Bad_Tabarz.xlsx,Landkreis Gotha,Westthüringen,2022,nein,4.3,3.3,142,3,NA,891,keine,2013-06-27T00:00:00Z,C011857,Landkreis Gotha
w,140,40,nein,ja,Reiten/Voltigieren,Tanzen/Aerobic,NA,zweimal,3ab,2022-11-16T00:00:00Z,45583,"Staatliche Gemeinschaftsschule ""Am Inselsberg"" Bad Tabarz",Bad Tabarz,./22raw/45583_GS_Am_Inselberg_Bad_Tabarz.xlsx,Landkreis Gotha,Westthüringen,2022,nein,4.4,4.5,112,17,29.4,747,keine,2013-11-18T00:00:00Z,C011858,Landkreis Gotha
w,140,30,nein,ja,Reiten/Voltigieren,NA,NA,einmal,3ab,2022-11-16T00:00:00Z,45583,"Staatliche Gemeinschaftsschule ""Am Inselsberg"" Bad Tabarz",Bad Tabarz,./22raw/45583_GS_Am_Inselberg_Bad_Tabarz.xlsx,Landkreis Gotha,Westthüringen,2022,nein,3.8,5.2,156,16,23.6,981,keine,2014-07-31T00:00:00Z,C011859,Landkreis Gotha
w,137,28,nein,nein,NA,NA,NA,--wählen--,3ab,2022-11-16T00:00:00Z,45583,"Staatliche Gemeinschaftsschule ""Am Inselsberg"" Bad Tabarz",Bad Tabarz,./22raw/45583_GS_Am_Inselberg_Bad_Tabarz.xlsx,Landkreis Gotha,Westthüringen,2022,nein,4.4,2.7,110,18,31.2,882,keine,2013-10-01T00:00:00Z,C011860,Landkreis Gotha
w,138,31,nein,ja,Reiten/Voltigieren,Tanzen/Aerobic,NA,dreimal,3ab,2022-11-16T00:00:00Z,45583,"Staatliche Gemeinschaftsschule ""Am Inselsberg"" Bad Tabarz",Bad Tabarz,./22raw/45583_GS_Am_Inselberg_Bad_Tabarz.xlsx,Landkreis Gotha,Westthüringen,2022,nein,4,4.3,142,23,NA,855,keine,2013-09-16T00:00:00Z,C011861,Landkreis Gotha
w,135,31,ja,ja,Reiten/Voltigieren,NA,NA,einmal,3ab,2022-11-16T00:00:00Z,45583,"Staatliche Gemeinschaftsschule ""Am Inselsberg"" Bad Tabarz",Bad Tabarz,./22raw/45583_GS_Am_Inselberg_Bad_Tabarz.xlsx,Landkreis Gotha,Westthüringen,2022,nein,4.6,3.5,108,7,33,828,keine,2013-08-29T00:00:00Z,C011862,Landkreis Gotha
w,134,24,ja,ja,Skisport,NA,NA,zweimal,3ab,2022-11-16T00:00:00Z,45583,"Staatliche Gemeinschaftsschule ""Am Inselsberg"" Bad Tabarz",Bad Tabarz,./22raw/45583_GS_Am_Inselberg_Bad_Tabarz.xlsx,Landkreis Gotha,Westthüringen,2022,nein,4,3.6,136,18,25.3,855,keine,2014-06-12T00:00:00Z,C011863,Landkreis Gotha
w,138,32,nein,nein,NA,NA,NA,--wählen--,3ab,2022-11-16T00:00:00Z,45583,"Staatliche Gemeinschaftsschule ""Am Inselsberg"" Bad Tabarz",Bad Tabarz,./22raw/45583_GS_Am_Inselberg_Bad_Tabarz.xlsx,Landkreis Gotha,Westthüringen,2022,nein,4.7,3.7,79,31,35,900,keine,2014-01-07T00:00:00Z,C011864,Landkreis Gotha
m,132,28,nein,nein,NA,NA,NA,--wählen--,3ab,2022-11-16T00:00:00Z,45583,"Staatliche Gemeinschaftsschule ""Am Inselsberg"" Bad Tabarz",Bad Tabarz,./22raw/45583_GS_Am_Inselberg_Bad_Tabarz.xlsx,Landkreis Gotha,Westthüringen,2022,nein,4.2,4.4,153,14,23.7,936,keine,2014-01-13T00:00:00Z,C011865,Landkreis Gotha
m,126,22,ja,ja,Leichtathletik,NA,NA,zweimal,3ab,2022-11-16T00:00:00Z,45583,"Staatliche Gemeinschaftsschule ""Am Inselsberg"" Bad Tabarz",Bad Tabarz,./22raw/45583_GS_Am_Inselberg_Bad_Tabarz.xlsx,Landkreis Gotha,Westthüringen,2022,nein,3.8,3.5,135,47,23,1044,keine,2014-07-24T00:00:00Z,C011866,Landkreis Gotha
m,149,49,nein,ja,Radsport,NA,NA,einmal,3ab,2022-11-16T00:00:00Z,45583,"Staatliche Gemeinschaftsschule ""Am Inselsberg"" Bad Tabarz",Bad Tabarz,./22raw/45583_GS_Am_Inselberg_Bad_Tabarz.xlsx,Landkreis Gotha,Westthüringen,2022,nein,4.6,4.5,135,3,25,783,keine,2013-08-25T00:00:00Z,C011867,Landkreis Gotha
m,130,27,nein,ja,Kampfsport,NA,NA,dreimal,3ab,2022-11-16T00:00:00Z,45583,"Staatliche Gemeinschaftsschule ""Am Inselsberg"" Bad Tabarz",Bad Tabarz,./22raw/45583_GS_Am_Inselberg_Bad_Tabarz.xlsx,Landkreis Gotha,Westthüringen,2022,nein,4.3,4.1,152,12,24.1,891,keine,2014-01-21T00:00:00Z,C011868,Landkreis Gotha
m,140,30,ja,ja,Fussball,NA,NA,dreimal,3ab,2022-11-16T00:00:00Z,45583,"Staatliche Gemeinschaftsschule ""Am Inselsberg"" Bad Tabarz",Bad Tabarz,./22raw/45583_GS_Am_Inselberg_Bad_Tabarz.xlsx,Landkreis Gotha,Westthüringen,2022,nein,3.9,4.4,156,10,23.2,837,keine,2013-03-18T00:00:00Z,C011869,Landkreis Gotha
